Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
30,87,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,90,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,91,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,92,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,93,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,94,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,95,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,96,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,97,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,98,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False,C,42988
30,1,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,2,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,3,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,4,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,5,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,6,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,7,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,8,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,9,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,10,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,11,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,12,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,13,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,14,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,16,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,17,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,18,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,21,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,23,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,25,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,28,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,31,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,32,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,38,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,40,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,42,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,46,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,52,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,56,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,59,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,60,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,67,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,72,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,74,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,79,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,80,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,81,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,82,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,83,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,85,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,87,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,90,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,91,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,92,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,93,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,94,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,95,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,96,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,97,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,98,2010-03-26,51.66,2.732,,,,,,210.6766095,8.324,False,C,42988
30,1,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,2,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,3,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,4,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,5,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,6,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,7,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,8,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,9,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,10,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,11,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,12,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,13,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,14,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,16,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,17,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,18,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,21,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,25,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,28,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,31,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,32,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,38,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,40,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,41,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,42,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,46,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,52,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,56,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,59,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,60,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,67,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,72,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,74,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,79,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,80,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,81,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,82,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,83,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,85,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,87,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,90,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,91,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,92,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,93,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,94,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,95,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,96,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,97,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,98,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False,C,42988
30,1,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,2,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,3,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,4,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,5,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,6,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,7,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,8,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,9,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,10,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,11,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,12,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,13,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,14,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,16,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,17,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,18,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,21,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,23,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,25,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,26,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,28,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,32,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,38,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,40,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,41,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,42,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,44,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,46,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,52,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,56,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,59,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,60,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,67,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,72,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,74,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,79,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,80,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,81,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,82,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,83,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,85,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,87,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,90,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,91,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,92,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,93,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,94,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,95,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,96,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,97,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,98,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False,C,42988
30,1,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,2,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,3,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,4,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,5,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,6,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,7,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,8,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,9,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,10,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,11,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,12,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,13,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,14,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,16,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,17,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,18,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,21,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,25,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,26,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,28,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,31,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,32,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,38,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,40,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,41,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,42,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,46,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,52,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,59,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,60,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,67,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,72,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,74,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,79,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,80,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,81,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,82,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,83,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,85,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,87,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,90,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,91,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,92,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,93,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,94,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,95,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,96,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,97,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,98,2010-04-16,67.87,2.808,,,,,,210.1495463,8.2,False,C,42988
30,1,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,2,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,3,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,4,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,5,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,6,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,7,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,8,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,9,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,10,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,11,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,12,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,13,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,14,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,16,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,17,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,18,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,21,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,25,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,26,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,28,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,31,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,32,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,38,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,40,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,42,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,46,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,52,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,56,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,59,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,60,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,67,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,72,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,74,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,79,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,80,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,81,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,82,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,83,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,85,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,87,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,90,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,91,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,92,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,93,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,94,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,95,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,96,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,97,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,98,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False,C,42988
30,1,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,2,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,3,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,4,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,5,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,6,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,7,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,8,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,9,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,10,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,11,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,12,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,13,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,14,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,16,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,17,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,21,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,25,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,26,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,28,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,31,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,32,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,38,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,40,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,42,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,44,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,46,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,52,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,59,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,60,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,67,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,72,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,74,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,79,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,80,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,81,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,82,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,83,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,85,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,87,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,90,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,91,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,92,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,93,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,94,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,95,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,96,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,97,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,98,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False,C,42988
30,1,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,2,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,3,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,4,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,5,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,6,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,7,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,8,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,9,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,10,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,11,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,12,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,13,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,14,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,16,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,17,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,18,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,21,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,25,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,28,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,31,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,32,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,38,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,40,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,42,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,44,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,46,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
30,52,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False,C,42988
