Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
20.0,20.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,21.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,22.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,1638,A,203742.0
20.0,23.0,2011-07-08,74.69,3.711,,,,,,economic crash,7.274,False,A,203742.0
20.0,24.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,25.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,26.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,27.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,28.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,,203742.0
20.0,29.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,no sales today,
20.0,30.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,31.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,32.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,no sales today,203742.0
20.0,33.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,34.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,35.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,36.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,37.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,38.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,40.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,41.0,2011-07-08,74.69,3.711,,,,,,208.4386847,,False,A,-37.0
20.0,42.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,44.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,46.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,48.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,49.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,50.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,1638,A,203742.0
20.0,52.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,54.0,2011-07-08,74.69,3.711,,,,,,economic crash,7.274,False,A,203742.0
20.0,55.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,56.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,58.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,1638,no sales today,203742.0
20.0,59.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,,203742.0
20.0,60.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,67.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,71.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,72.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,-37.0
20.0,74.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,no sales today,203742.0
20.0,79.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,no sales today,
20.0,80.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,81.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,no sales today,203742.0
20.0,82.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,83.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,85.0,2011-07-08,74.69,,,,,,,208.4386847,7.274,1638,A,203742.0
20.0,87.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,90.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,91.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,92.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,
20.0,93.0,2011-07-08,74.69,3.711,,,,,,economic crash,7.274,False,A,203742.0
20.0,94.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,95.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,97.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,98.0,2011-07-08,74.69,3.711,,,,,,208.4386847,7.274,False,A,203742.0
20.0,1.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,1638,no sales today,-37.0
20.0,2.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,3.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,4.0,2011-07-15,74.88,3.76,,,,,,economic crash,7.274,False,A,-37.0
20.0,5.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,6.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,7.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,-37.0
20.0,8.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,no sales today,203742.0
20.0,9.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,10.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,11.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,-37.0
20.0,12.0,2011-07-15,,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,13.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,-37.0
20.0,14.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,16.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,17.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,19.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,20.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,1638,A,203742.0
20.0,21.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,22.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,no sales today,203742.0
20.0,23.0,2011-07-15,74.88,3.76,,,,,,economic crash,7.274,False,A,203742.0
20.0,24.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,25.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,26.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,1638,A,203742.0
20.0,27.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,28.0,2011-07-15,74.88,3.76,,,,,,economic crash,7.274,False,A,203742.0
20.0,29.0,2011-07-15,74.88,3.76,,,,,,,7.274,False,A,203742.0
20.0,30.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,1638,no sales today,203742.0
20.0,31.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,32.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,33.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,34.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,35.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,36.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,37.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,38.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,40.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
,41.0,2011-07-15,74.88,,,,,,,economic crash,7.274,False,A,203742.0
,42.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,44.0,2011-07-15,74.88,3.76,,,,,,economic crash,7.274,False,A,203742.0
20.0,46.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,48.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,49.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,-37.0
20.0,50.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,-37.0
20.0,52.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,54.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,55.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,1638,no sales today,203742.0
20.0,56.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,58.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,59.0,2011-07-15,74.88,3.76,,,,,,economic crash,7.274,False,A,203742.0
20.0,60.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,67.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,-37.0
20.0,71.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,72.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,74.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,79.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,-37.0
20.0,80.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,81.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,82.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,83.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,no sales today,203742.0
20.0,85.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,87.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,90.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,91.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,92.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,93.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,1638,A,203742.0
20.0,94.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,95.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,-37.0
20.0,97.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,no sales today,203742.0
20.0,98.0,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False,A,203742.0
20.0,1.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,1638,A,203742.0
20.0,2.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,3.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,1638,A,203742.0
20.0,4.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,5.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,6.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,1638,A,203742.0
20.0,7.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,8.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,9.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,10.0,2011-07-22,78.89,3.811,,,,,,economic crash,7.274,False,A,203742.0
20.0,11.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,12.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,13.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,14.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,1638,A,203742.0
20.0,16.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,17.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,18.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,1638,A,203742.0
20.0,19.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,20.0,2011-07-22,78.89,,,,,,,208.5937018,7.274,False,A,-37.0
20.0,21.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,no sales today,203742.0
20.0,22.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,23.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,24.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,25.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
,26.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,27.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,1638,A,203742.0
20.0,28.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,30.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,31.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,32.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,33.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,1638,A,203742.0
20.0,34.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,35.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,36.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,37.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,38.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,40.0,2011-07-22,78.89,3.811,,,,,,economic crash,7.274,False,A,203742.0
20.0,41.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,42.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,44.0,,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,45.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,46.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,-37.0
20.0,49.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,50.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,no sales today,203742.0
20.0,52.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,no sales today,203742.0
20.0,54.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,55.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,56.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,1638,A,203742.0
20.0,58.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,60.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,67.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,1638,A,203742.0
20.0,71.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,72.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,74.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,79.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,80.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,81.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,82.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,83.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,85.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,87.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,90.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,91.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,92.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,93.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,94.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,95.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,203742.0
20.0,97.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,-37.0
20.0,98.0,2011-07-22,78.89,3.811,,,,,,208.5937018,7.274,False,A,-37.0
20.0,1.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,2.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,3.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,1638,A,
20.0,4.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,5.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,1638,no sales today,203742.0
20.0,6.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,7.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,8.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,9.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,-37.0
20.0,10.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,11.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,12.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,13.0,2011-07-29,77.47,3.829,,,,,,economic crash,7.274,False,A,-37.0
20.0,14.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,16.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,17.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,18.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,no sales today,203742.0
20.0,19.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,20.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,1638,A,203742.0
20.0,21.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,22.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,23.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,24.0,2011-07-29,77.47,3.829,,,,,,economic crash,7.274,False,A,203742.0
20.0,25.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,26.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,27.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,28.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,29.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,30.0,,77.47,3.829,,,,,,economic crash,7.274,False,A,
20.0,31.0,2011-07-29,77.47,,,,,,,208.6564699,7.274,1638,no sales today,203742.0
20.0,32.0,2011-07-29,77.47,,,,,,,208.6564699,7.274,False,A,-37.0
20.0,33.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,34.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,no sales today,-37.0
20.0,35.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,36.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,37.0,2011-07-29,77.47,3.829,,,,,,,7.274,False,no sales today,203742.0
20.0,38.0,2011-07-29,77.47,3.829,,,,,,economic crash,7.274,False,A,203742.0
20.0,40.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,41.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,42.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,1638,A,203742.0
20.0,44.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,46.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,1638,A,203742.0
20.0,49.0,2011-07-29,77.47,3.829,,,,,,economic crash,7.274,False,A,203742.0
20.0,50.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,52.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,54.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,no sales today,-37.0
20.0,55.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,56.0,2011-07-29,77.47,3.829,,,,,,economic crash,7.274,False,A,203742.0
20.0,58.0,2011-07-29,77.47,3.829,,,,,,economic crash,7.274,False,A,203742.0
20.0,59.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,60.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,67.0,2011-07-29,77.47,3.829,,,,,,economic crash,7.274,False,A,203742.0
20.0,71.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,72.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,74.0,2011-07-29,77.47,3.829,,,,,,economic crash,7.274,False,A,203742.0
20.0,79.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,1638,A,203742.0
20.0,80.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,81.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,82.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,83.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,85.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,87.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,90.0,2011-07-29,77.47,3.829,,,,,,economic crash,7.274,False,A,203742.0
20.0,91.0,2011-07-29,77.47,3.829,,,,,,208.6564699,,,A,203742.0
20.0,92.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,93.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,1638,A,-37.0
20.0,94.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,95.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,97.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,-37.0
20.0,98.0,2011-07-29,77.47,3.829,,,,,,208.6564699,7.274,False,A,203742.0
20.0,1.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,-37.0
20.0,2.0,2011-08-05,77.8,3.842,,,,,,economic crash,7.274,False,A,203742.0
20.0,3.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,4.0,2011-08-05,,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,5.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,6.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,7.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,8.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,9.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,10.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,11.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,12.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,-37.0
20.0,13.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,
20.0,14.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,16.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,17.0,2011-08-05,77.8,3.842,,,,,,economic crash,7.274,False,A,203742.0
20.0,18.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,19.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,20.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,21.0,,77.8,3.842,,,,,,economic crash,7.274,False,A,203742.0
20.0,22.0,2011-08-05,77.8,3.842,,,,,,,7.274,False,A,203742.0
20.0,23.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,24.0,2011-08-05,77.8,3.842,,,,,,economic crash,7.274,False,A,203742.0
20.0,25.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,26.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,27.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,28.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,29.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,-37.0
20.0,30.0,2011-08-05,77.8,3.842,,,,,,,7.274,False,A,203742.0
20.0,31.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,32.0,2011-08-05,77.8,3.842,,,,,,economic crash,7.274,False,A,203742.0
20.0,33.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,203742.0
20.0,34.0,2011-08-05,77.8,3.842,,,,,,208.719238,7.274,False,A,-37.0
